service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
16863,1,1,1,1,1,1,1,20200302,20200828
16864,1,1,1,1,1,1,1,20200302,20200828
16865,0,0,0,0,0,1,1,20200302,20200823
16866,0,0,0,0,0,1,1,20200302,20200823
16867,0,0,0,0,0,0,1,20200302,20200828
16868,1,1,1,1,1,1,0,20200302,20200828
16869,0,1,1,1,1,1,1,20200302,20200828
1687,0,0,0,0,0,0,1,20200302,20201004
16870,1,1,1,1,1,1,0,20200302,20200828
16871,1,0,0,0,0,0,0,20200302,20200828
16872,1,1,1,1,1,1,1,20200302,20200828
16873,1,1,1,1,1,0,0,20200302,20200828
16874,1,0,0,0,0,0,0,20200228,20200302
16875,0,1,1,1,1,1,1,20200302,20200828
16876,0,0,0,0,0,1,0,20200302,20200822
16877,0,0,0,0,0,1,0,20200302,20200828
16878,1,1,1,1,1,1,0,20200302,20200828
16879,0,0,0,0,0,1,0,20200307,20200822
1688,1,1,1,1,1,0,0,20200302,20201127
16880,0,0,0,0,0,1,1,20200314,20200322
16881,1,1,1,1,1,0,1,20200302,20200828
16882,0,0,0,0,0,1,1,20200307,20200823
16883,0,0,0,0,0,0,1,20200308,20200823
16884,0,1,1,1,1,1,0,20200302,20200828
16885,0,0,0,0,0,1,0,20200302,20200828
16886,1,1,1,1,1,1,1,20200302,20200828
16887,0,0,0,0,0,1,1,20200302,20200823
16888,1,1,1,1,1,1,0,20200302,20200828
16889,1,1,1,1,0,0,0,20200302,20200828
1689,1,1,1,1,1,0,0,20200302,20201127
16890,1,1,1,1,0,1,0,20200302,20200827
16891,0,0,0,0,0,0,1,20200302,20200828
16892,0,1,1,1,1,0,1,20200302,20200828
16893,0,0,0,0,0,1,1,20200302,20200823
16894,0,0,0,0,0,0,1,20200302,20200828
16895,0,0,0,0,0,1,0,20200302,20200822
16896,0,0,0,0,0,0,1,20200302,20200823
16897,0,1,1,1,1,1,1,20200302,20200828
16898,1,0,0,0,0,0,0,20200302,20200828
16899,0,0,0,0,0,1,1,20200302,20200823
169,0,0,0,0,0,1,0,20200302,20201127
1690,1,1,1,1,1,0,0,20200302,20201009
16900,0,1,1,1,1,0,0,20200302,20200828
16901,1,1,1,1,1,0,1,20200302,20200828
16902,0,1,1,1,1,1,1,20200302,20200828
16903,0,1,1,1,0,0,0,20200303,20200304
16904,0,1,1,1,1,0,0,20200302,20200828
16905,1,1,1,1,1,0,0,20200302,20200828
16906,1,1,1,1,0,0,0,20200302,20200305
16907,0,0,0,0,0,1,0,20200307,20200822
16908,1,1,1,1,0,0,0,20200302,20200828
16909,0,0,0,0,1,0,0,20200306,20200828
1691,0,0,0,0,0,1,0,20200302,20201010
16910,1,1,1,1,0,0,0,20200302,20200827
16911,1,1,1,0,0,0,0,20200302,20200304
16912,1,1,1,1,1,1,1,20200305,20200305
16913,1,1,1,1,1,0,1,20200302,20200828
16914,1,1,1,0,1,0,0,20200302,20200304
16915,1,1,1,1,1,0,0,20200302,20200828
16916,1,1,1,1,0,0,1,20200302,20200827
16917,1,1,1,1,1,0,0,20200302,20200828
16918,0,0,0,0,1,1,0,20200302,20200828
16919,0,0,0,0,0,1,1,20200302,20200823
1692,0,0,0,0,0,1,0,20200302,20201010
16920,0,0,0,0,0,1,0,20200302,20200822
16921,1,1,1,1,1,1,0,20200302,20200828
16922,0,1,1,1,1,1,1,20200302,20200828
16923,1,0,0,0,0,0,0,20200302,20200828
16924,1,1,1,1,1,0,0,20200302,20200828
16925,0,1,1,1,1,1,0,20200302,20200828
16926,0,0,0,0,0,1,1,20200307,20200823
16927,1,1,1,1,0,0,0,20200302,20200827
16928,1,1,1,1,1,0,0,20200302,20200828
16929,0,1,1,1,1,0,0,20200302,20200828
1693,0,0,0,0,0,1,0,20200302,20201127
16930,0,0,0,0,0,0,1,20200327,20200329
16931,1,1,1,1,0,0,0,20200302,20200828
16932,0,0,0,0,0,1,0,20200302,20200822
16933,0,1,1,1,1,0,0,20200302,20200828
16934,0,0,0,0,0,0,1,20200302,20200828
16935,0,0,0,0,0,1,1,20200302,20200823
16936,0,0,0,0,0,0,1,20200302,20200828
16937,0,1,1,1,1,0,0,20200302,20200828
16938,1,0,0,0,0,0,0,20200302,20200828
16939,0,0,0,0,0,1,0,20200327,20200329
1694,1,1,1,1,1,0,0,20200302,20201009
16940,1,1,1,1,1,0,0,20200302,20200828
16941,1,1,1,1,0,0,0,20200302,20200827
16942,1,1,1,1,0,1,0,20200302,20200827
16943,0,0,0,0,0,1,0,20200302,20200828
16944,0,0,0,0,0,0,1,20200327,20200329
16945,0,0,0,0,0,1,0,20200302,20200822
16946,1,1,1,1,1,1,0,20200302,20200828
16947,0,0,1,0,1,0,0,20200302,20200828
16948,1,1,1,1,0,1,0,20200302,20200827
16949,1,1,1,1,1,0,1,20200302,20200828
1695,1,1,1,1,1,0,0,20200302,20201009
16950,0,0,0,0,0,1,0,20200327,20200329
16951,0,0,0,0,0,1,1,20200302,20200823
16952,1,1,0,1,0,0,0,20200302,20200828
16953,0,0,0,0,0,1,0,20200302,20200828
16954,1,1,0,1,0,0,0,20200302,20200828
16955,0,1,0,1,0,0,0,20200302,20200828
16956,0,0,1,0,1,0,0,20200302,20200828
16957,0,1,0,1,0,1,0,20200302,20200827
16958,0,0,1,0,1,0,0,20200302,20200828
16959,1,0,1,0,1,1,0,20200302,20200828
1696,0,0,0,0,0,1,0,20200302,20201127
16960,0,1,0,1,0,1,1,20200302,20200827
16961,1,0,1,0,1,0,0,20200302,20200828
16962,1,1,1,1,1,0,0,20200302,20200828
16963,0,0,0,0,0,0,1,20200302,20200828
16964,1,1,1,1,1,0,0,20200727,20200828
16965,1,1,1,1,0,0,1,20200302,20200828
16966,0,0,0,0,1,1,0,20200302,20200828
16967,0,0,0,0,0,1,0,20200302,20200828
16968,1,1,1,1,1,1,1,20200302,20200828
16969,1,1,1,1,1,0,0,20200302,20200724
1697,1,1,1,1,1,1,0,20200511,20200529
16970,1,1,1,1,1,1,0,20200302,20200828
16971,1,1,1,1,1,0,1,20200302,20200823
16972,1,1,1,1,1,0,1,20200302,20200828
16973,1,1,1,1,1,0,0,20200302,20200828
16974,1,1,1,1,1,0,0,20200302,20200828
16975,1,1,1,1,0,0,0,20200302,20200828
16976,1,1,1,1,1,1,0,20200302,20200822
16977,1,1,1,1,1,0,0,20200302,20200828
16978,0,0,0,0,1,0,0,20200302,20200828
16979,0,0,0,0,1,0,0,20200302,20200828
1698,0,0,0,0,0,0,1,20200302,20201004
16980,1,1,1,1,1,1,1,20200302,20200823
16981,0,0,0,0,0,1,0,20200302,20200822
16982,0,0,0,0,0,1,0,20200302,20200822
16983,0,0,0,0,0,1,0,20200302,20200822
16984,1,1,1,1,1,0,0,20200307,20200828
16985,1,1,1,1,1,1,0,20200302,20200822
16986,1,1,1,1,1,0,0,20200302,20200306
16987,1,1,1,1,1,0,0,20200307,20200828
16988,1,0,0,0,0,0,1,20200302,20200824
16989,1,1,1,1,1,0,0,20200302,20200828
1699,0,0,0,0,0,0,1,20200302,20200510
16990,1,1,1,1,1,1,1,20200302,20200307
16991,1,1,1,1,1,0,0,20200225,20200302
16992,0,0,0,0,0,1,1,20200302,20200307
16993,1,1,1,1,0,0,0,20200225,20200302
16994,1,1,1,1,1,1,0,20200302,20200307
16995,0,0,0,0,1,1,0,20200302,20200307
16996,0,0,0,0,0,1,0,20200302,20200307
16997,1,0,0,0,0,0,0,20200225,20200302
16998,1,1,1,1,0,1,0,20200302,20200307
16999,1,1,1,1,1,0,1,20200225,20200302
17,0,0,0,0,0,0,1,20200426,20200426
170,0,0,0,0,0,1,0,20200523,20201127
1700,0,0,0,0,0,1,0,20200302,20201010
17000,0,0,0,0,0,0,1,20200308,20200308
17001,1,1,1,1,1,0,0,20200302,20200306
17002,0,0,0,0,1,1,0,20200302,20200306
17003,0,0,0,0,1,0,0,20200302,20200306
17004,0,0,0,0,1,1,0,20200302,20200306
17005,0,1,1,1,0,0,0,20200303,20200305
17006,1,1,1,1,1,0,0,20200309,20200828
17007,1,1,1,1,0,0,0,20200307,20200828
17008,0,0,0,0,1,1,0,20200307,20200828
17009,0,0,0,0,1,0,0,20200307,20200828
1701,0,0,0,0,0,1,0,20200302,20201010
17010,0,0,0,0,0,0,1,20200308,20200823
17011,0,0,0,0,0,1,0,20200314,20200822
17012,1,1,1,1,0,0,0,20200302,20200827
17013,1,1,1,1,0,0,1,20200302,20200827
17014,1,1,1,1,0,0,1,20200420,20200827
17015,1,1,1,1,1,0,0,20200421,20200828
17016,0,1,1,1,1,0,0,20200421,20200828
17017,1,0,0,0,0,0,0,20200427,20200824
17018,0,0,0,0,1,1,0,20200424,20200828
17019,0,0,0,0,0,1,1,20200425,20200823
1702,0,0,0,0,0,1,0,20200302,20201010
17020,0,0,0,0,0,1,0,20200425,20200822
17021,0,0,0,0,0,0,1,20200426,20200823
17022,1,1,1,1,0,1,0,20200302,20200827
17023,1,1,1,1,0,0,1,20200302,20200827
17024,1,1,1,1,0,0,0,20200302,20200828
17025,0,0,0,0,0,0,1,20200302,20200823
17026,0,0,0,0,0,0,1,20200302,20200823
17027,1,1,1,1,0,0,0,20200302,20200828
17028,1,1,1,1,1,1,0,20200302,20200828
17029,0,0,0,0,1,0,0,20200302,20200828
1703,0,0,0,0,0,1,0,20200302,20201010
17030,0,1,1,1,1,1,1,20200302,20200828
17031,0,0,0,0,0,1,0,20200302,20200822
17032,0,0,0,0,0,1,0,20200302,20200822
17033,0,0,0,0,0,1,0,20200302,20200822
17034,0,0,0,0,0,1,0,20200302,20200822
17035,0,0,0,0,0,1,0,20200302,20200822
17036,1,1,1,1,1,0,0,20200302,20200815
17037,0,0,0,0,0,0,1,20200302,20200823
17038,1,0,0,0,0,0,0,20200302,20200824
17039,0,0,0,0,0,1,0,20200816,20200828
1704,0,0,0,0,0,0,1,20200302,20201127
17040,0,0,0,0,0,0,1,20200816,20200828
17041,1,1,1,1,1,0,0,20200816,20200828
17042,1,1,1,1,1,1,0,20200817,20200828
17043,1,1,1,1,1,0,0,20200302,20200814
17044,0,0,0,0,0,0,1,20200302,20200815
17045,1,1,1,1,1,0,0,20200302,20200815
17046,0,0,0,0,0,1,0,20200302,20200815
17047,1,1,1,1,1,1,0,20200302,20200815
17048,1,1,1,1,1,1,0,20200302,20200815
17049,0,0,0,0,0,0,1,20200302,20200809
1705,1,1,1,1,1,0,0,20200302,20201127
17050,0,0,0,0,0,1,0,20200302,20200815
17051,0,0,0,0,0,1,0,20200302,20200815
17052,0,0,0,0,0,1,0,20200302,20200815
17053,0,0,0,0,0,1,0,20200302,20200815
17054,0,0,0,0,0,1,0,20200302,20200815
17055,1,1,1,1,1,1,1,20200302,20200313
17056,0,0,0,0,0,0,1,20200302,20200313
17057,1,1,1,1,1,0,0,20200302,20200313
17058,0,0,0,0,0,1,0,20200302,20200313
17059,1,1,1,1,1,1,1,20200314,20200828
1706,1,1,1,1,1,0,0,20200302,20201127
17060,0,0,0,0,0,1,1,20200314,20200823
17061,0,0,0,0,0,0,1,20200314,20200828
17062,1,1,1,1,1,0,0,20200314,20200828
17063,0,0,0,0,0,1,0,20200314,20200828
17064,1,1,1,1,1,0,0,20200302,20200828
17065,0,0,0,0,1,0,0,20200302,20200828
17066,1,1,1,1,0,0,0,20200302,20200828
17067,1,1,1,1,1,0,1,20200302,20200828
17068,1,1,1,1,0,0,0,20200302,20200723
17069,0,1,1,1,1,1,0,20200302,20200828
1707,0,0,0,0,0,0,1,20200302,20201127
17070,0,1,1,1,1,0,0,20200302,20200724
17071,0,0,0,0,0,1,0,20200302,20200828
17072,0,0,0,0,0,0,1,20200302,20200823
17073,1,1,1,1,1,0,0,20200302,20200828
17074,0,0,0,0,0,1,0,20200302,20200828
17075,0,0,0,0,1,0,0,20200302,20200828
17076,1,1,1,1,0,0,0,20200302,20200828
17077,0,1,1,1,1,0,0,20200302,20200828
17078,0,0,0,0,0,0,1,20200315,20200823
17079,0,0,0,0,0,0,1,20200308,20200308
1708,0,0,0,0,0,0,1,20200302,20201127
17080,0,0,0,0,0,0,1,20200308,20200308
17081,1,1,1,1,0,0,0,20200302,20200827
17082,0,1,1,1,1,0,0,20200302,20200828
17083,1,1,1,1,1,0,0,20200302,20200828
17084,0,0,0,0,0,1,0,20200302,20200822
17085,1,1,1,1,1,0,0,20200302,20200828
17086,0,0,0,0,0,0,1,20200302,20200823
17087,0,0,0,0,0,0,1,20200302,20200823
17088,1,1,1,1,0,0,0,20200302,20200827
17089,1,1,1,1,0,1,1,20200302,20200827
1709,0,0,0,0,0,1,0,20200302,20200516
17090,1,1,1,1,0,0,0,20200302,20200828
17091,1,1,1,1,0,0,1,20200302,20200828
17092,0,0,0,0,0,1,1,20200302,20200823
17093,0,0,0,0,0,1,1,20200302,20200823
17094,0,0,0,0,0,1,0,20200302,20200822
17095,1,1,1,1,1,0,0,20200302,20200828
17096,0,1,1,1,1,1,0,20200302,20200828
17097,0,0,0,0,0,1,0,20200307,20200822
17098,1,1,1,1,1,1,1,20200302,20200828
17099,1,1,1,1,1,1,1,20200302,20200828
171,0,0,0,0,0,1,0,20200404,20200530
1710,0,0,0,0,0,1,0,20200523,20201127
17100,1,1,1,1,1,0,0,20200302,20200828
17101,1,1,1,1,1,0,0,20200302,20200828
17102,0,1,1,1,1,1,0,20200302,20200828
17103,0,0,0,0,0,0,1,20200308,20200823
17104,1,0,0,0,0,0,0,20200309,20200824
17105,1,1,1,1,1,1,0,20200302,20200828
17106,1,1,1,1,1,1,0,20200302,20200828
17107,0,1,1,1,1,1,1,20200302,20200828
17108,1,1,1,1,1,0,0,20200608,20200828
17109,1,1,1,1,0,0,0,20200608,20200827
1711,0,0,0,0,0,0,1,20200302,20201127
17110,0,0,0,0,1,0,0,20200612,20200828
17111,0,0,0,0,1,0,0,20200605,20200828
17112,0,0,0,0,1,1,0,20200605,20200828
17113,0,0,0,0,0,1,1,20200606,20200823
17114,0,0,0,0,0,1,0,20200606,20200822
17115,0,0,0,0,0,0,1,20200607,20200823
17116,0,1,1,1,1,0,0,20200303,20200828
17117,0,1,0,0,1,0,0,20200302,20200828
17118,1,1,1,1,1,0,0,20200302,20200320
17119,1,1,1,1,1,0,0,20200302,20200320
1712,0,0,0,0,0,0,1,20200302,20201127
17120,1,1,1,1,1,0,0,20200302,20200320
17121,0,0,0,0,0,1,0,20200321,20200828
17122,0,1,1,1,1,1,0,20200302,20200320
17123,1,0,0,0,0,0,0,20200302,20200302
17124,1,1,1,1,1,0,0,20200321,20200828
17125,0,0,0,0,0,0,1,20200321,20200828
17126,0,1,1,1,1,1,0,20200321,20200828
17127,0,0,0,0,0,1,1,20200321,20200823
17128,0,0,0,0,0,0,1,20200321,20200828
17129,1,0,0,0,0,0,0,20200321,20200828
1713,0,0,0,0,0,0,1,20200302,20201127
17130,1,1,1,1,1,1,0,20200321,20200828
17131,0,0,0,0,0,1,0,20200302,20200822
17132,1,1,1,1,1,1,0,20200302,20200828
17133,1,1,1,1,1,1,0,20200302,20200828
17134,1,1,1,1,1,1,1,20200302,20200828
17135,1,1,1,1,1,1,1,20200302,20200828
17136,1,1,1,1,1,0,1,20200302,20200828
17137,1,1,1,1,1,0,0,20200302,20200828
17138,1,1,1,1,1,0,0,20200302,20200828
17139,1,1,1,1,1,1,1,20200302,20200828
1714,1,1,1,1,1,1,0,20200302,20201127
17140,1,1,1,1,1,0,0,20200302,20200828
17141,1,1,1,1,1,0,0,20200302,20200828
17142,0,1,1,1,1,1,0,20200302,20200828
17143,0,0,0,0,0,1,0,20200302,20200418
17144,0,0,0,0,0,1,1,20200302,20200419
17145,0,0,0,0,0,0,1,20200302,20200419
17146,1,1,1,1,1,1,1,20200302,20200828
17147,1,0,1,1,1,0,0,20200302,20200313
17148,1,1,1,1,1,0,0,20200302,20200313
17149,0,0,0,0,0,1,1,20200302,20200315
1715,0,0,0,0,0,0,1,20200302,20201127
17150,1,1,1,1,1,0,0,20200302,20200420
17151,1,1,1,1,1,0,0,20200302,20200420
17152,0,0,0,0,0,1,1,20200302,20200419
17153,0,1,1,1,0,0,1,20200302,20200315
17154,1,0,1,1,1,1,1,20200302,20200315
17155,1,1,1,1,1,1,1,20200302,20200315
17156,0,0,0,0,1,1,0,20200302,20200314
17157,1,1,1,1,1,1,1,20200421,20200828
17158,0,0,0,0,0,1,1,20200302,20200823
17159,0,1,1,1,1,0,0,20200302,20200306
1716,0,0,0,0,0,0,1,20200302,20201127
17160,0,0,1,1,1,1,0,20200302,20200306
17161,1,0,0,0,0,0,0,20200302,20200306
17162,1,1,1,1,1,0,0,20200302,20200828
17163,0,0,0,0,0,0,1,20200425,20200426
17164,0,0,0,0,0,1,0,20200425,20200426
17165,1,1,1,1,1,1,0,20200302,20200828
17166,1,1,1,1,1,1,1,20200302,20200828
17167,0,1,1,1,1,1,1,20200302,20200828
17168,0,0,0,0,0,1,0,20200302,20200828
17169,0,0,0,0,0,1,1,20200302,20200823
1717,1,1,1,1,1,1,0,20200302,20201127
17170,1,1,1,1,1,0,0,20200302,20200828
17171,0,1,1,1,1,1,0,20200302,20200828
17172,0,0,0,0,0,0,1,20200302,20200828
17173,1,1,1,1,1,0,0,20200302,20200828
17174,0,0,0,0,0,0,1,20200302,20200828
17175,0,0,0,0,0,0,1,20200302,20200823
17176,0,0,0,0,0,0,1,20200308,20200823
17177,0,1,1,1,1,1,1,20200302,20200828
17178,0,0,0,0,0,1,1,20200404,20200823
17179,0,0,0,0,0,0,1,20200302,20200308
1718,1,1,1,1,1,1,0,20200302,20201127
17180,1,0,0,0,0,0,0,20200302,20200309
17181,1,1,1,1,1,0,0,20200302,20200313
17182,1,1,1,1,1,1,0,20200302,20200313
17183,0,1,1,1,1,1,1,20200302,20200313
17184,1,1,1,1,1,1,0,20200314,20200828
17185,0,1,1,1,1,1,1,20200315,20200828
17186,1,1,1,1,1,0,0,20200316,20200828
17187,1,0,0,0,0,0,0,20200316,20200824
17188,0,0,0,0,0,1,0,20200307,20200307
17189,0,0,0,0,0,0,1,20200302,20200313
1719,0,0,0,0,1,0,0,20200410,20200417
17190,1,0,0,0,0,0,0,20200302,20200313
17191,0,1,1,1,1,1,0,20200302,20200313
17192,0,0,0,0,0,1,0,20200314,20200822
17193,0,0,0,0,0,0,1,20200314,20200828
17194,0,0,0,0,0,0,1,20200322,20200823
17195,1,0,0,0,0,0,0,20200314,20200828
17196,0,1,1,1,1,1,0,20200317,20200828
17197,0,0,0,0,0,1,0,20200314,20200315
17198,0,0,0,0,0,0,1,20200314,20200315
17199,0,0,0,0,0,0,1,20200314,20200315
172,0,0,0,0,0,0,1,20200302,20201127
1720,0,0,0,0,0,0,1,20200302,20201127
17200,0,0,0,0,0,0,1,20200302,20200823
17201,1,1,1,1,1,0,0,20200302,20200828
17202,1,1,1,1,1,1,1,20200302,20200828
17203,1,1,1,1,1,1,1,20200302,20200828
17204,0,0,0,0,0,1,1,20200302,20200823
17205,1,1,1,1,0,0,1,20200302,20200827
17206,0,0,0,0,1,1,0,20200302,20200828
17207,1,1,1,0,0,0,1,20200302,20200826
17208,1,1,1,1,0,0,0,20200302,20200827
17209,0,0,0,1,0,0,0,20200302,20200827
1721,0,0,0,0,0,0,1,20200302,20201127
17210,0,0,0,0,1,0,0,20200302,20200828
17211,1,1,1,1,1,0,0,20200302,20200828
17212,0,1,1,1,1,1,0,20200302,20200828
17213,0,0,0,0,0,0,1,20200302,20200823
17214,1,1,1,1,1,0,0,20200302,20200724
17215,0,0,0,0,0,0,1,20200302,20200823
17216,1,1,1,1,1,0,0,20200302,20200828
17217,1,1,1,1,1,0,0,20200302,20200724
17218,1,0,0,0,0,0,0,20200302,20200824
17219,1,1,1,1,1,0,0,20200302,20200828
1722,0,0,0,0,0,0,1,20200302,20201127
17220,1,1,1,1,1,0,0,20200302,20200828
17221,0,1,1,1,1,1,0,20200302,20200828
17222,1,1,1,1,1,1,0,20200302,20200828
17223,0,1,1,1,1,0,0,20200302,20200724
17224,1,1,1,1,1,1,1,20200302,20200828
17225,1,0,0,0,0,0,0,20200302,20200720
17226,1,1,1,1,1,0,0,20200302,20200828
17227,1,1,1,1,1,0,0,20200302,20200828
17228,1,1,1,1,1,0,0,20200302,20200828
17229,1,1,1,1,1,1,0,20200302,20200828
1723,0,0,0,0,0,0,1,20200302,20201127
17230,0,0,0,0,0,0,1,20200302,20200823
17231,1,1,1,1,1,0,1,20200302,20200828
17232,1,1,1,1,1,1,0,20200302,20200828
17233,0,1,1,1,1,1,0,20200302,20200828
17234,1,0,0,0,0,0,0,20200302,20200824
17235,0,0,0,0,0,0,1,20200302,20200823
17236,0,0,0,0,0,1,0,20200307,20200822
17237,0,0,0,0,0,1,1,20200302,20200823
17238,0,0,0,0,1,0,0,20200302,20200315
17239,0,0,0,0,1,1,0,20200302,20200314
1724,1,1,1,1,1,0,0,20200302,20201127
17240,1,1,1,1,0,0,0,20200302,20200315
17241,0,0,0,0,0,1,0,20200302,20200315
17242,0,0,0,0,0,1,1,20200302,20200315
17243,0,0,0,0,0,0,1,20200302,20200315
17244,0,0,0,0,0,1,0,20200302,20200418
17245,1,1,1,1,1,0,0,20200302,20200420
17246,0,0,0,0,0,1,0,20200314,20200418
17247,1,1,1,1,0,0,0,20200302,20200420
17248,1,1,1,1,1,1,0,20200302,20200420
17249,0,0,0,0,1,0,0,20200302,20200417
1725,1,1,1,1,1,1,0,20200302,20201127
17250,0,0,0,0,1,1,0,20200302,20200418
17251,1,1,1,1,0,0,0,20200302,20200416
17252,0,0,0,0,0,1,1,20200302,20200419
17253,0,1,1,1,1,0,0,20200302,20200417
17254,0,0,0,0,0,0,1,20200302,20200419
17255,0,0,0,0,0,0,1,20200308,20200419
17256,0,0,0,0,0,0,1,20200322,20200419
17257,0,0,0,0,0,0,1,20200315,20200419
17258,1,0,0,0,0,0,0,20200302,20200420
17259,1,1,1,1,1,1,1,20200302,20200315
1726,1,1,1,1,1,0,0,20200302,20201127
17260,0,0,0,0,0,1,1,20200307,20200315
17261,1,1,1,1,1,1,0,20200302,20200314
17262,0,0,0,0,0,1,0,20200307,20200307
17263,0,0,0,0,0,1,0,20200425,20200822
17264,1,1,1,1,0,0,0,20200421,20200827
17265,1,1,1,1,1,0,0,20200421,20200828
17266,1,1,1,1,1,1,0,20200421,20200828
17267,0,0,0,0,1,0,0,20200424,20200828
17268,0,0,0,0,1,1,0,20200424,20200828
17269,0,0,0,0,0,1,1,20200425,20200823
1727,1,1,1,1,0,1,0,20200302,20201127
17270,0,0,0,0,0,0,1,20200426,20200823
17271,0,1,1,1,1,0,0,20200421,20200828
17272,1,1,1,1,0,0,0,20200420,20200827
17273,1,0,0,0,0,0,0,20200427,20200824
17274,1,1,1,1,1,0,1,20200302,20200828
17275,1,0,0,0,0,0,1,20200302,20200824
17276,0,1,1,1,1,0,0,20200302,20200828
17277,0,0,0,0,0,1,0,20200302,20200828
17278,0,1,1,1,1,0,0,20200302,20200828
17279,1,0,0,0,0,0,0,20200302,20200828
1728,1,1,1,1,1,0,0,20200302,20201127
17280,0,0,0,0,0,0,1,20200302,20200828
17281,0,0,0,0,0,1,0,20200418,20200822
17282,0,0,0,0,0,0,1,20200419,20200823
17283,0,1,1,1,1,0,0,20200415,20200828
17284,1,0,0,0,0,0,0,20200420,20200824
17285,0,0,0,0,0,1,0,20200302,20200314
17286,0,0,0,0,0,0,1,20200302,20200314
17287,0,0,0,0,0,1,0,20200315,20200828
17288,1,1,1,1,1,0,0,20200316,20200828
17289,0,0,0,0,0,0,1,20200315,20200828
1729,0,0,0,0,0,0,1,20200302,20201127
17290,0,0,0,0,1,0,0,20200302,20200313
17291,1,1,1,1,0,0,0,20200302,20200313
17292,0,0,0,0,1,1,0,20200302,20200313
17293,0,0,0,0,1,0,0,20200314,20200828
17294,1,1,1,1,0,0,0,20200314,20200828
17295,0,0,0,0,1,1,0,20200314,20200828
17296,0,1,1,1,1,0,0,20200302,20200313
17297,0,1,1,1,1,0,0,20200314,20200828
17298,0,0,0,0,0,1,0,20200314,20200828
17299,0,0,0,0,0,1,1,20200307,20200823
173,0,0,0,0,0,0,1,20200405,20201127
1730,0,0,0,0,0,0,1,20200302,20201127
17300,0,0,0,0,0,0,1,20200308,20200823
17301,0,0,0,0,0,1,0,20200307,20200822
17302,0,0,0,0,0,0,1,20200308,20200823
17303,0,0,0,0,1,0,0,20200306,20200828
17304,1,1,1,1,1,0,0,20200302,20200828
17305,1,1,1,1,1,0,0,20200302,20200828
17306,1,1,1,1,0,0,0,20200302,20200827
17307,1,1,1,1,0,0,0,20200302,20200827
17308,0,0,0,0,0,1,0,20200404,20200822
17309,0,0,0,0,1,0,0,20200403,20200828
1731,0,0,0,0,0,0,1,20200302,20201127
17310,0,0,0,0,0,1,1,20200404,20200823
17311,1,1,1,1,1,0,0,20200331,20200828
17312,1,1,1,1,1,0,0,20200331,20200828
17313,1,1,1,1,0,0,0,20200331,20200827
17314,1,1,1,1,0,0,1,20200401,20200827
17315,1,1,1,1,1,0,0,20200401,20200828
17316,0,0,0,0,0,0,1,20200405,20200823
17317,0,0,0,0,0,0,1,20200405,20200823
17318,1,1,1,1,1,0,0,20200302,20200828
17319,1,1,1,1,1,0,0,20200302,20200828
1732,0,0,0,0,0,0,1,20200302,20201127
17320,1,1,1,1,1,0,0,20200302,20200828
17321,0,0,0,0,0,0,1,20200302,20200823
17322,0,0,0,0,0,1,0,20200302,20200822
17323,0,0,0,0,0,0,1,20200302,20200823
17324,1,1,1,1,1,1,0,20200302,20200824
17325,0,1,1,1,1,1,0,20200302,20200828
17326,0,0,0,0,0,0,1,20200302,20200823
17327,0,0,0,0,0,1,0,20200302,20200822
17328,1,1,1,1,1,1,1,20200302,20200828
17329,1,1,1,1,0,1,1,20200302,20200828
1733,0,0,0,0,0,0,1,20200302,20201127
17330,0,0,0,0,0,1,0,20200302,20200828
17331,1,1,1,1,1,0,0,20200302,20200724
17332,1,1,1,1,1,0,0,20200302,20200828
17333,1,1,1,1,0,0,0,20200302,20200827
17334,0,0,0,0,1,0,0,20200313,20200828
17335,1,1,1,1,1,0,0,20200302,20200828
17336,1,1,1,1,1,0,0,20200302,20200828
17337,1,1,1,1,0,0,0,20200302,20200827
17338,0,1,1,1,1,0,0,20200302,20200828
17339,0,0,0,0,0,1,0,20200314,20200822
1734,0,0,0,0,0,0,1,20200302,20201127
17340,0,0,0,0,0,0,1,20200308,20200823
17341,0,0,0,0,0,1,1,20200302,20200823
17342,1,1,1,1,1,0,1,20200302,20200828
17343,1,1,1,1,1,1,1,20200302,20200828
17344,1,1,1,1,1,1,1,20200302,20200828
17345,1,1,1,1,1,1,0,20200302,20200828
17346,1,1,1,1,1,1,0,20200302,20200828
17347,0,0,0,0,0,1,1,20200302,20200823
17348,1,1,1,1,1,1,1,20200302,20200828
17349,0,0,0,0,0,1,0,20200302,20200822
1735,1,1,1,1,1,1,0,20200302,20201127
17350,1,1,1,1,0,1,0,20200302,20200828
17351,1,1,1,1,1,0,0,20200302,20200828
17352,1,1,1,1,1,0,0,20200302,20200828
17353,0,0,0,0,0,1,1,20200307,20200823
17354,0,0,0,0,0,1,0,20200307,20200822
17355,0,1,1,1,1,0,0,20200302,20200828
17356,0,0,0,0,0,1,1,20200302,20200823
17357,1,1,1,1,0,0,0,20200302,20200827
17358,1,1,1,1,0,0,0,20200302,20200827
17359,1,1,1,1,1,0,0,20200302,20200828
1736,0,0,0,0,0,0,1,20200302,20201127
17360,1,1,1,1,0,0,0,20200302,20200827
17361,1,0,0,0,0,1,0,20200302,20200824
17362,0,0,0,0,0,1,1,20200302,20200823
17363,1,1,1,1,1,0,0,20200326,20200828
17364,1,1,1,1,1,0,0,20200326,20200828
